lon,lat,layer_id,amenities,amenity,area_sqm,id,name,names,radius_m,weight
14.4175947,50.0877719,overpass_amenity_entertainment_sustenance,,theatre,,1269584632,Národní divadlo Marionet,"['Národní divadlo Marionet', 'Říše loutek']",,1.0
14.4149316,50.0858881,overpass_amenity_entertainment_sustenance,"['restaurant', 'nightclub', 'ice_cream']",restaurant,,1270663144,U Zlatého stromu,"['U Zlatého stromu', 'Zlatý strom', 'Pietro Gelato', ""Charlie's""]",,1.0
14.4138645,50.0853954,overpass_amenity_entertainment_sustenance,"['nightclub', 'bar']",nightclub,,1270663146,Karlovy lázně,"['Karlovy lázně', 'Ice Pub']",,1.0
14.4140017,50.0858267,overpass_amenity_entertainment_sustenance,,nightclub,,1271002121,Kamenný most music club,,,1.0
14.4243083,50.0878439,overpass_amenity_entertainment_sustenance,,theatre,,1283244558,Divadlo Ungelt,,,1.0
14.4218283,50.0917877,overpass_amenity_entertainment_sustenance,,bar,,1322042433,Public interest,,,1.0
14.4237855,50.0905861,overpass_amenity_entertainment_sustenance,,restaurant,,1322903299,Orange Moon,,,1.0
14.4233027,50.0898866,overpass_amenity_entertainment_sustenance,"['bar', 'restaurant']",bar,,1323934500,Bombay Cocktail Bar,"['Bombay Cocktail Bar', 'The Spot']",,1.0
14.4222151,50.0889995,overpass_amenity_entertainment_sustenance,,restaurant,,1324031994,Crazy Cow,,,1.0
14.4204885,50.0859247,overpass_amenity_entertainment_sustenance,,bar,,1325291691,Double Trouble,,,1.0
14.4171478,50.0885047,overpass_amenity_entertainment_sustenance,,restaurant,,1325308150,La Bodeguita del Medio,,,1.0
14.4221112,50.0858033,overpass_amenity_entertainment_sustenance,,restaurant,,1336887208,Kogo,,,1.0
14.4115138,50.0906135,overpass_amenity_entertainment_sustenance,,restaurant,,1612941196,El Pablo,,,1.0
14.4149642,50.0886367,overpass_amenity_entertainment_sustenance,,arts_centre,,1695273762,galerie Vysoké školy uměleckoprůmyslové v Praze,,,1.0
14.4210715,50.0902274,overpass_amenity_entertainment_sustenance,,restaurant,,1823091272,Pastacaffé,,,1.0
14.4211902,50.0899778,overpass_amenity_entertainment_sustenance,,restaurant,,1834647238,V Kolkovně,,,1.0
14.4176731,50.0908381,overpass_amenity_entertainment_sustenance,,cafe,,1946542385,Lavazza,,,1.0
14.413805,50.0891443,overpass_amenity_entertainment_sustenance,,restaurant,,1946542390,Marina ristorante,,,1.0
14.4139338,50.0860672,overpass_amenity_entertainment_sustenance,,cafe,,1946542560,,,,1.0
