lon,lat,layer_id,amenities,amenity,area_sqm,id,name,names,radius_m,weight
-122.1302919,47.6418431,overpass_amenity_entertainment_sustenance,,food_court,,11372369937,Microsoft Food Hall 6,,,1.0
-122.1290311,47.6415154,overpass_amenity_entertainment_sustenance,,food_court,,11372369938,Microsoft Food Hall 4,,,1.0
-122.1125,47.6729973,overpass_amenity_entertainment_sustenance,,restaurant,,11712066238,Kobuta and Ookami,,,1.0
-122.1461576,47.6282941,overpass_amenity_entertainment_sustenance,,restaurant,,11746004728,Gyu-Kaku,,,1.0
-122.1273322,47.6765588,overpass_amenity_entertainment_sustenance,,cafe,,11826478783,Doppio Cafe and Creperie,,,1.0
-122.1228998,47.6813679,overpass_amenity_entertainment_sustenance,,restaurant,,11951229825,Noburu Ramen & Sushi,,,1.0
-122.1449415,47.6306875,overpass_amenity_entertainment_sustenance,,restaurant,,11977329469,Honest,,,1.0
-122.0279943,47.6992885,overpass_amenity_entertainment_sustenance,,fast_food,,11980126838,MOD Pizza,,,1.0
-122.1493475,47.6282448,overpass_amenity_entertainment_sustenance,,cafe,,11986409607,Timeless Tea,,,1.0
-122.1203507,47.6698189,overpass_amenity_entertainment_sustenance,,restaurant,,12004776069,Fuji Steakhouse,,,1.0
-122.1158052,47.6694244,overpass_amenity_entertainment_sustenance,,cafe,,12004787970,Mayuri Bakery & Cafe,,,1.0
-122.1160889,47.6702169,overpass_amenity_entertainment_sustenance,,restaurant,,12004789569,Bon Korean Cuisine,,,1.0
-122.1349394,47.6354042,overpass_amenity_entertainment_sustenance,,cafe,,12021735406,Jack Sprat,,,1.0
-122.0917135,47.673576,overpass_amenity_entertainment_sustenance,,fast_food,,12088031079,Costco Food Court,,,1.0
-122.1251006,47.6751398,overpass_amenity_entertainment_sustenance,,fast_food,,12104478171,Nekter Juice Bar,,,1.0
-122.1165392,47.6726205,overpass_amenity_entertainment_sustenance,,cafe,,12249411501,Neighborhood Cafe,,,1.0
-122.1047711,47.6674331,overpass_amenity_entertainment_sustenance,,restaurant,,12517175569,Stone Korean Restaurant,,,1.0
-122.1359624,47.6281366,overpass_amenity_entertainment_sustenance,,fast_food,,12570481061,Pagliacci Pizza,,,1.0
